shot_id,seed,intervention,baseline_logical_failure,intervened_logical_failure,baseline_failure_round,intervened_failure_round,baseline_failure_mode,intervened_failure_mode,baseline_failure_pattern,intervened_failure_pattern,rescued_failure,new_failure
140,182,reduce_idle_exposure_50pct,True,True,4,4,logical_X,logical_X,data_dominated,data_dominated,False,False
141,183,remove_data_errors,True,False,1,,logical_X,none,data_dominated,no_failure,True,False
141,183,remove_measurement_errors,True,True,1,1,logical_X,logical_X,data_dominated,data_dominated,False,False
141,183,remove_idle_errors,True,True,1,1,logical_X,logical_X,data_dominated,data_dominated,False,False
141,183,weaken_data_errors_50pct,True,False,1,,logical_X,none,data_dominated,no_failure,True,False
141,183,weaken_measurement_errors_50pct,True,True,1,1,logical_X,logical_X,data_dominated,data_dominated,False,False
141,183,weaken_idle_errors_50pct,True,True,1,1,logical_X,logical_X,data_dominated,data_dominated,False,False
141,183,remove_decoder_timeout,True,True,1,1,logical_X,logical_X,data_dominated,data_dominated,False,False
141,183,reduce_decoder_delay_50pct,True,True,1,1,logical_X,logical_X,data_dominated,data_dominated,False,False
141,183,reduce_idle_exposure_50pct,True,True,1,1,logical_X,logical_X,data_dominated,data_dominated,False,False
142,184,remove_data_errors,True,False,7,,logical_X,none,data_dominated,no_failure,True,False
142,184,remove_measurement_errors,True,False,7,,logical_X,none,data_dominated,no_failure,True,False
142,184,remove_idle_errors,True,True,7,7,logical_X,logical_X,data_dominated,data_dominated,False,False
142,184,weaken_data_errors_50pct,True,False,7,,logical_X,none,data_dominated,no_failure,True,False
142,184,weaken_measurement_errors_50pct,True,True,7,7,logical_X,logical_X,data_dominated,data_dominated,False,False
142,184,weaken_idle_errors_50pct,True,True,7,7,logical_X,logical_X,data_dominated,data_dominated,False,False
142,184,remove_decoder_timeout,True,True,7,7,logical_X,logical_X,data_dominated,data_dominated,False,False
142,184,reduce_decoder_delay_50pct,True,True,7,7,logical_X,logical_X,data_dominated,data_dominated,False,False
142,184,reduce_idle_exposure_50pct,True,True,7,7,logical_X,logical_X,data_dominated,data_dominated,False,False
143,185,remove_data_errors,False,False,,,none,none,no_failure,no_failure,False,False
143,185,remove_measurement_errors,False,False,,,none,none,no_failure,no_failure,False,False
143,185,remove_idle_errors,False,False,,,none,none,no_failure,no_failure,False,False
143,185,weaken_data_errors_50pct,False,False,,,none,none,no_failure,no_failure,False,False
143,185,weaken_measurement_errors_50pct,False,False,,,none,none,no_failure,no_failure,False,False
143,185,weaken_idle_errors_50pct,False,False,,,none,none,no_failure,no_failure,False,False
143,185,remove_decoder_timeout,False,False,,,none,none,no_failure,no_failure,False,False
143,185,reduce_decoder_delay_50pct,False,False,,,none,none,no_failure,no_failure,False,False
143,185,reduce_idle_exposure_50pct,False,False,,,none,none,no_failure,no_failure,False,False
144,186,remove_data_errors,False,False,,,none,none,no_failure,no_failure,False,False
144,186,remove_measurement_errors,False,False,,,none,none,no_failure,no_failure,False,False
144,186,remove_idle_errors,False,False,,,none,none,no_failure,no_failure,False,False
144,186,weaken_data_errors_50pct,False,False,,,none,none,no_failure,no_failure,False,False
144,186,weaken_measurement_errors_50pct,False,False,,,none,none,no_failure,no_failure,False,False
144,186,weaken_idle_errors_50pct,False,False,,,none,none,no_failure,no_failure,False,False
144,186,remove_decoder_timeout,False,False,,,none,none,no_failure,no_failure,False,False
144,186,reduce_decoder_delay_50pct,False,False,,,none,none,no_failure,no_failure,False,False
144,186,reduce_idle_exposure_50pct,False,False,,,none,none,no_failure,no_failure,False,False
145,187,remove_data_errors,False,False,,,none,none,no_failure,no_failure,False,False
145,187,remove_measurement_errors,False,False,,,none,none,no_failure,no_failure,False,False
145,187,remove_idle_errors,False,False,,,none,none,no_failure,no_failure,False,False
145,187,weaken_data_errors_50pct,False,False,,,none,none,no_failure,no_failure,False,False
145,187,weaken_measurement_errors_50pct,False,False,,,none,none,no_failure,no_failure,False,False
145,187,weaken_idle_errors_50pct,False,False,,,none,none,no_failure,no_failure,False,False
145,187,remove_decoder_timeout,False,False,,,none,none,no_failure,no_failure,False,False
145,187,reduce_decoder_delay_50pct,False,False,,,none,none,no_failure,no_failure,False,False
145,187,reduce_idle_exposure_50pct,False,False,,,none,none,no_failure,no_failure,False,False
146,188,remove_data_errors,False,False,,,none,none,no_failure,no_failure,False,False
146,188,remove_measurement_errors,False,False,,,none,none,no_failure,no_failure,False,False
146,188,remove_idle_errors,False,False,,,none,none,no_failure,no_failure,False,False
146,188,weaken_data_errors_50pct,False,False,,,none,none,no_failure,no_failure,False,False
146,188,weaken_measurement_errors_50pct,False,False,,,none,none,no_failure,no_failure,False,False
146,188,weaken_idle_errors_50pct,False,False,,,none,none,no_failure,no_failure,False,False
146,188,remove_decoder_timeout,False,False,,,none,none,no_failure,no_failure,False,False
146,188,reduce_decoder_delay_50pct,False,False,,,none,none,no_failure,no_failure,False,False
146,188,reduce_idle_exposure_50pct,False,False,,,none,none,no_failure,no_failure,False,False
147,189,remove_data_errors,False,False,,,none,none,no_failure,no_failure,False,False
147,189,remove_measurement_errors,False,False,,,none,none,no_failure,no_failure,False,False
147,189,remove_idle_errors,False,False,,,none,none,no_failure,no_failure,False,False
147,189,weaken_data_errors_50pct,False,False,,,none,none,no_failure,no_failure,False,False
147,189,weaken_measurement_errors_50pct,False,False,,,none,none,no_failure,no_failure,False,False
147,189,weaken_idle_errors_50pct,False,False,,,none,none,no_failure,no_failure,False,False
147,189,remove_decoder_timeout,False,False,,,none,none,no_failure,no_failure,False,False
147,189,reduce_decoder_delay_50pct,False,False,,,none,none,no_failure,no_failure,False,False
147,189,reduce_idle_exposure_50pct,False,False,,,none,none,no_failure,no_failure,False,False
148,190,remove_data_errors,False,False,,,none,none,no_failure,no_failure,False,False
148,190,remove_measurement_errors,False,False,,,none,none,no_failure,no_failure,False,False
148,190,remove_idle_errors,False,False,,,none,none,no_failure,no_failure,False,False
148,190,weaken_data_errors_50pct,False,False,,,none,none,no_failure,no_failure,False,False
148,190,weaken_measurement_errors_50pct,False,False,,,none,none,no_failure,no_failure,False,False
148,190,weaken_idle_errors_50pct,False,False,,,none,none,no_failure,no_failure,False,False
148,190,remove_decoder_timeout,False,False,,,none,none,no_failure,no_failure,False,False
148,190,reduce_decoder_delay_50pct,False,False,,,none,none,no_failure,no_failure,False,False
148,190,reduce_idle_exposure_50pct,False,False,,,none,none,no_failure,no_failure,False,False
149,191,remove_data_errors,False,False,,,none,none,no_failure,no_failure,False,False
149,191,remove_measurement_errors,False,False,,,none,none,no_failure,no_failure,False,False
149,191,remove_idle_errors,False,False,,,none,none,no_failure,no_failure,False,False
149,191,weaken_data_errors_50pct,False,False,,,none,none,no_failure,no_failure,False,False
149,191,weaken_measurement_errors_50pct,False,False,,,none,none,no_failure,no_failure,False,False
149,191,weaken_idle_errors_50pct,False,False,,,none,none,no_failure,no_failure,False,False
149,191,remove_decoder_timeout,False,False,,,none,none,no_failure,no_failure,False,False
149,191,reduce_decoder_delay_50pct,False,False,,,none,none,no_failure,no_failure,False,False
149,191,reduce_idle_exposure_50pct,False,False,,,none,none,no_failure,no_failure,False,False
150,192,remove_data_errors,False,False,,,none,none,no_failure,no_failure,False,False
150,192,remove_measurement_errors,False,False,,,none,none,no_failure,no_failure,False,False
150,192,remove_idle_errors,False,False,,,none,none,no_failure,no_failure,False,False
150,192,weaken_data_errors_50pct,False,False,,,none,none,no_failure,no_failure,False,False
150,192,weaken_measurement_errors_50pct,False,False,,,none,none,no_failure,no_failure,False,False
150,192,weaken_idle_errors_50pct,False,False,,,none,none,no_failure,no_failure,False,False
150,192,remove_decoder_timeout,False,False,,,none,none,no_failure,no_failure,False,False
150,192,reduce_decoder_delay_50pct,False,False,,,none,none,no_failure,no_failure,False,False
150,192,reduce_idle_exposure_50pct,False,False,,,none,none,no_failure,no_failure,False,False
151,193,remove_data_errors,False,False,,,none,none,no_failure,no_failure,False,False
151,193,remove_measurement_errors,False,False,,,none,none,no_failure,no_failure,False,False
151,193,remove_idle_errors,False,False,,,none,none,no_failure,no_failure,False,False
151,193,weaken_data_errors_50pct,False,False,,,none,none,no_failure,no_failure,False,False
151,193,weaken_measurement_errors_50pct,False,False,,,none,none,no_failure,no_failure,False,False
151,193,weaken_idle_errors_50pct,False,False,,,none,none,no_failure,no_failure,False,False
151,193,remove_decoder_timeout,False,False,,,none,none,no_failure,no_failure,False,False
151,193,reduce_decoder_delay_50pct,False,False,,,none,none,no_failure,no_failure,False,False
151,193,reduce_idle_exposure_50pct,False,False,,,none,none,no_failure,no_failure,False,False
152,194,remove_data_errors,False,False,,,none,none,no_failure,no_failure,False,False
152,194,remove_measurement_errors,False,False,,,none,none,no_failure,no_failure,False,False
152,194,remove_idle_errors,False,False,,,none,none,no_failure,no_failure,False,False
152,194,weaken_data_errors_50pct,False,False,,,none,none,no_failure,no_failure,False,False
152,194,weaken_measurement_errors_50pct,False,False,,,none,none,no_failure,no_failure,False,False
152,194,weaken_idle_errors_50pct,False,False,,,none,none,no_failure,no_failure,False,False
152,194,remove_decoder_timeout,False,False,,,none,none,no_failure,no_failure,False,False
152,194,reduce_decoder_delay_50pct,False,False,,,none,none,no_failure,no_failure,False,False
152,194,reduce_idle_exposure_50pct,False,False,,,none,none,no_failure,no_failure,False,False
153,195,remove_data_errors,False,False,,,none,none,no_failure,no_failure,False,False
153,195,remove_measurement_errors,False,False,,,none,none,no_failure,no_failure,False,False
153,195,remove_idle_errors,False,False,,,none,none,no_failure,no_failure,False,False
153,195,weaken_data_errors_50pct,False,False,,,none,none,no_failure,no_failure,False,False
153,195,weaken_measurement_errors_50pct,False,False,,,none,none,no_failure,no_failure,False,False
153,195,weaken_idle_errors_50pct,False,False,,,none,none,no_failure,no_failure,False,False
153,195,remove_decoder_timeout,False,False,,,none,none,no_failure,no_failure,False,False
153,195,reduce_decoder_delay_50pct,False,False,,,none,none,no_failure,no_failure,False,False
153,195,reduce_idle_exposure_50pct,False,False,,,none,none,no_failure,no_failure,False,False
154,196,remove_data_errors,False,False,,,none,none,no_failure,no_failure,False,False
154,196,remove_measurement_errors,False,False,,,none,none,no_failure,no_failure,False,False
154,196,remove_idle_errors,False,False,,,none,none,no_failure,no_failure,False,False
154,196,weaken_data_errors_50pct,False,False,,,none,none,no_failure,no_failure,False,False
154,196,weaken_measurement_errors_50pct,False,False,,,none,none,no_failure,no_failure,False,False
154,196,weaken_idle_errors_50pct,False,False,,,none,none,no_failure,no_failure,False,False
154,196,remove_decoder_timeout,False,False,,,none,none,no_failure,no_failure,False,False
154,196,reduce_decoder_delay_50pct,False,False,,,none,none,no_failure,no_failure,False,False
154,196,reduce_idle_exposure_50pct,False,False,,,none,none,no_failure,no_failure,False,False
155,197,remove_data_errors,False,False,,,none,none,no_failure,no_failure,False,False
155,197,remove_measurement_errors,False,False,,,none,none,no_failure,no_failure,False,False
155,197,remove_idle_errors,False,False,,,none,none,no_failure,no_failure,False,False
155,197,weaken_data_errors_50pct,False,False,,,none,none,no_failure,no_failure,False,False
155,197,weaken_measurement_errors_50pct,False,False,,,none,none,no_failure,no_failure,False,False
155,197,weaken_idle_errors_50pct,False,False,,,none,none,no_failure,no_failure,False,False
155,197,remove_decoder_timeout,False,False,,,none,none,no_failure,no_failure,False,False
155,197,reduce_decoder_delay_50pct,False,False,,,none,none,no_failure,no_failure,False,False
155,197,reduce_idle_exposure_50pct,False,False,,,none,none,no_failure,no_failure,False,False
156,198,remove_data_errors,True,False,4,,logical_X,none,data_dominated,no_failure,True,False
156,198,remove_measurement_errors,True,False,4,,logical_X,none,data_dominated,no_failure,True,False
156,198,remove_idle_errors,True,True,4,4,logical_X,logical_X,data_dominated,data_dominated,False,False
156,198,weaken_data_errors_50pct,True,False,4,,logical_X,none,data_dominated,no_failure,True,False
156,198,weaken_measurement_errors_50pct,True,False,4,,logical_X,none,data_dominated,no_failure,True,False
156,198,weaken_idle_errors_50pct,True,True,4,4,logical_X,logical_X,data_dominated,data_dominated,False,False
156,198,remove_decoder_timeout,True,True,4,4,logical_X,logical_X,data_dominated,data_dominated,False,False
156,198,reduce_decoder_delay_50pct,True,False,4,,logical_X,none,data_dominated,no_failure,True,False
156,198,reduce_idle_exposure_50pct,True,False,4,,logical_X,none,data_dominated,no_failure,True,False
157,199,remove_data_errors,True,False,4,,logical_X,none,data_dominated,no_failure,True,False
157,199,remove_measurement_errors,True,False,4,,logical_X,none,data_dominated,no_failure,True,False
157,199,remove_idle_errors,True,True,4,4,logical_X,logical_X,data_dominated,data_dominated,False,False
157,199,weaken_data_errors_50pct,True,False,4,,logical_X,none,data_dominated,no_failure,True,False
157,199,weaken_measurement_errors_50pct,True,True,4,4,logical_X,logical_X,data_dominated,data_dominated,False,False
157,199,weaken_idle_errors_50pct,True,True,4,4,logical_X,logical_X,data_dominated,data_dominated,False,False
157,199,remove_decoder_timeout,True,True,4,4,logical_X,logical_X,data_dominated,data_dominated,False,False
157,199,reduce_decoder_delay_50pct,True,True,4,4,logical_X,logical_X,data_dominated,data_dominated,False,False
157,199,reduce_idle_exposure_50pct,True,True,4,4,logical_X,logical_X,data_dominated,data_dominated,False,False
158,200,remove_data_errors,True,False,0,,logical_X,none,data_dominated,no_failure,True,False
158,200,remove_measurement_errors,True,True,0,0,logical_X,logical_X,data_dominated,data_dominated,False,False
158,200,remove_idle_errors,True,True,0,0,logical_X,logical_X,data_dominated,data_dominated,False,False
158,200,weaken_data_errors_50pct,True,False,0,,logical_X,none,data_dominated,no_failure,True,False
158,200,weaken_measurement_errors_50pct,True,True,0,0,logical_X,logical_X,data_dominated,data_dominated,False,False
158,200,weaken_idle_errors_50pct,True,True,0,0,logical_X,logical_X,data_dominated,data_dominated,False,False
158,200,remove_decoder_timeout,True,True,0,0,logical_X,logical_X,data_dominated,data_dominated,False,False
158,200,reduce_decoder_delay_50pct,True,True,0,0,logical_X,logical_X,data_dominated,data_dominated,False,False
158,200,reduce_idle_exposure_50pct,True,True,0,0,logical_X,logical_X,data_dominated,data_dominated,False,False
159,201,remove_data_errors,True,True,8,9,logical_X,logical_Z,data_dominated,measurement_dominated,False,False
159,201,remove_measurement_errors,True,True,8,8,logical_X,logical_X,data_dominated,data_dominated,False,False
159,201,remove_idle_errors,True,True,8,8,logical_X,logical_X,data_dominated,data_dominated,False,False
159,201,weaken_data_errors_50pct,True,True,8,9,logical_X,mixed,data_dominated,delay_correlated,False,False
159,201,weaken_measurement_errors_50pct,True,True,8,8,logical_X,logical_X,data_dominated,data_dominated,False,False
159,201,weaken_idle_errors_50pct,True,True,8,8,logical_X,logical_X,data_dominated,data_dominated,False,False
159,201,remove_decoder_timeout,True,True,8,8,logical_X,logical_X,data_dominated,data_dominated,False,False
159,201,reduce_decoder_delay_50pct,True,True,8,8,logical_X,logical_X,data_dominated,data_dominated,False,False
159,201,reduce_idle_exposure_50pct,True,True,8,8,logical_X,logical_X,data_dominated,data_dominated,False,False
160,202,remove_data_errors,False,False,,,none,none,no_failure,no_failure,False,False
160,202,remove_measurement_errors,False,False,,,none,none,no_failure,no_failure,False,False
160,202,remove_idle_errors,False,False,,,none,none,no_failure,no_failure,False,False
160,202,weaken_data_errors_50pct,False,False,,,none,none,no_failure,no_failure,False,False
160,202,weaken_measurement_errors_50pct,False,False,,,none,none,no_failure,no_failure,False,False
160,202,weaken_idle_errors_50pct,False,False,,,none,none,no_failure,no_failure,False,False
160,202,remove_decoder_timeout,False,False,,,none,none,no_failure,no_failure,False,False
160,202,reduce_decoder_delay_50pct,False,False,,,none,none,no_failure,no_failure,False,False
160,202,reduce_idle_exposure_50pct,False,False,,,none,none,no_failure,no_failure,False,False
161,203,remove_data_errors,False,False,,,none,none,no_failure,no_failure,False,False
161,203,remove_measurement_errors,False,False,,,none,none,no_failure,no_failure,False,False
161,203,remove_idle_errors,False,False,,,none,none,no_failure,no_failure,False,False
161,203,weaken_data_errors_50pct,False,False,,,none,none,no_failure,no_failure,False,False
161,203,weaken_measurement_errors_50pct,False,False,,,none,none,no_failure,no_failure,False,False
161,203,weaken_idle_errors_50pct,False,False,,,none,none,no_failure,no_failure,False,False
161,203,remove_decoder_timeout,False,False,,,none,none,no_failure,no_failure,False,False
161,203,reduce_decoder_delay_50pct,False,False,,,none,none,no_failure,no_failure,False,False
161,203,reduce_idle_exposure_50pct,False,False,,,none,none,no_failure,no_failure,False,False
162,204,remove_data_errors,False,False,,,none,none,no_failure,no_failure,False,False
162,204,remove_measurement_errors,False,False,,,none,none,no_failure,no_failure,False,False
162,204,remove_idle_errors,False,False,,,none,none,no_failure,no_failure,False,False
162,204,weaken_data_errors_50pct,False,False,,,none,none,no_failure,no_failure,False,False
162,204,weaken_measurement_errors_50pct,False,False,,,none,none,no_failure,no_failure,False,False
162,204,weaken_idle_errors_50pct,False,False,,,none,none,no_failure,no_failure,False,False
162,204,remove_decoder_timeout,False,False,,,none,none,no_failure,no_failure,False,False
162,204,reduce_decoder_delay_50pct,False,False,,,none,none,no_failure,no_failure,False,False
162,204,reduce_idle_exposure_50pct,False,False,,,none,none,no_failure,no_failure,False,False
163,205,remove_data_errors,True,False,1,,logical_Z,none,region_hotspot,no_failure,True,False
163,205,remove_measurement_errors,True,False,1,,logical_Z,none,region_hotspot,no_failure,True,False
163,205,remove_idle_errors,True,True,1,1,logical_Z,logical_Z,region_hotspot,region_hotspot,False,False
163,205,weaken_data_errors_50pct,True,True,1,4,logical_Z,logical_Z,region_hotspot,region_hotspot,False,False
163,205,weaken_measurement_errors_50pct,True,False,1,,logical_Z,none,region_hotspot,no_failure,True,False
163,205,weaken_idle_errors_50pct,True,True,1,1,logical_Z,logical_Z,region_hotspot,region_hotspot,False,False
163,205,remove_decoder_timeout,True,True,1,1,logical_Z,logical_Z,region_hotspot,region_hotspot,False,False
163,205,reduce_decoder_delay_50pct,True,True,1,1,logical_Z,logical_Z,region_hotspot,region_hotspot,False,False
163,205,reduce_idle_exposure_50pct,True,True,1,1,logical_Z,logical_Z,region_hotspot,region_hotspot,False,False
164,206,remove_data_errors,False,False,,,none,none,no_failure,no_failure,False,False
164,206,remove_measurement_errors,False,False,,,none,none,no_failure,no_failure,False,False
164,206,remove_idle_errors,False,False,,,none,none,no_failure,no_failure,False,False
164,206,weaken_data_errors_50pct,False,False,,,none,none,no_failure,no_failure,False,False
164,206,weaken_measurement_errors_50pct,False,False,,,none,none,no_failure,no_failure,False,False
164,206,weaken_idle_errors_50pct,False,False,,,none,none,no_failure,no_failure,False,False
164,206,remove_decoder_timeout,False,False,,,none,none,no_failure,no_failure,False,False
164,206,reduce_decoder_delay_50pct,False,False,,,none,none,no_failure,no_failure,False,False
164,206,reduce_idle_exposure_50pct,False,False,,,none,none,no_failure,no_failure,False,False
165,207,remove_data_errors,False,False,,,none,none,no_failure,no_failure,False,False
165,207,remove_measurement_errors,False,False,,,none,none,no_failure,no_failure,False,False
165,207,remove_idle_errors,False,False,,,none,none,no_failure,no_failure,False,False
165,207,weaken_data_errors_50pct,False,False,,,none,none,no_failure,no_failure,False,False
165,207,weaken_measurement_errors_50pct,False,False,,,none,none,no_failure,no_failure,False,False
165,207,weaken_idle_errors_50pct,False,False,,,none,none,no_failure,no_failure,False,False
165,207,remove_decoder_timeout,False,False,,,none,none,no_failure,no_failure,False,False
165,207,reduce_decoder_delay_50pct,False,False,,,none,none,no_failure,no_failure,False,False
165,207,reduce_idle_exposure_50pct,False,False,,,none,none,no_failure,no_failure,False,False
166,208,remove_data_errors,False,False,,,none,none,no_failure,no_failure,False,False
166,208,remove_measurement_errors,False,False,,,none,none,no_failure,no_failure,False,False
166,208,remove_idle_errors,False,False,,,none,none,no_failure,no_failure,False,False
166,208,weaken_data_errors_50pct,False,False,,,none,none,no_failure,no_failure,False,False
166,208,weaken_measurement_errors_50pct,False,False,,,none,none,no_failure,no_failure,False,False
166,208,weaken_idle_errors_50pct,False,False,,,none,none,no_failure,no_failure,False,False
166,208,remove_decoder_timeout,False,False,,,none,none,no_failure,no_failure,False,False
166,208,reduce_decoder_delay_50pct,False,False,,,none,none,no_failure,no_failure,False,False
166,208,reduce_idle_exposure_50pct,False,False,,,none,none,no_failure,no_failure,False,False
167,209,remove_data_errors,False,False,,,none,none,no_failure,no_failure,False,False
167,209,remove_measurement_errors,False,False,,,none,none,no_failure,no_failure,False,False
167,209,remove_idle_errors,False,False,,,none,none,no_failure,no_failure,False,False
167,209,weaken_data_errors_50pct,False,False,,,none,none,no_failure,no_failure,False,False
167,209,weaken_measurement_errors_50pct,False,False,,,none,none,no_failure,no_failure,False,False
167,209,weaken_idle_errors_50pct,False,False,,,none,none,no_failure,no_failure,False,False
167,209,remove_decoder_timeout,False,False,,,none,none,no_failure,no_failure,False,False
167,209,reduce_decoder_delay_50pct,False,False,,,none,none,no_failure,no_failure,False,False
167,209,reduce_idle_exposure_50pct,False,False,,,none,none,no_failure,no_failure,False,False
168,210,remove_data_errors,False,False,,,none,none,no_failure,no_failure,False,False
168,210,remove_measurement_errors,False,False,,,none,none,no_failure,no_failure,False,False
168,210,remove_idle_errors,False,False,,,none,none,no_failure,no_failure,False,False
168,210,weaken_data_errors_50pct,False,False,,,none,none,no_failure,no_failure,False,False
168,210,weaken_measurement_errors_50pct,False,False,,,none,none,no_failure,no_failure,False,False
168,210,weaken_idle_errors_50pct,False,False,,,none,none,no_failure,no_failure,False,False
168,210,remove_decoder_timeout,False,False,,,none,none,no_failure,no_failure,False,False
168,210,reduce_decoder_delay_50pct,False,False,,,none,none,no_failure,no_failure,False,False
168,210,reduce_idle_exposure_50pct,False,False,,,none,none,no_failure,no_failure,False,False
169,211,remove_data_errors,False,False,,,none,none,no_failure,no_failure,False,False
169,211,remove_measurement_errors,False,False,,,none,none,no_failure,no_failure,False,False
169,211,remove_idle_errors,False,False,,,none,none,no_failure,no_failure,False,False
169,211,weaken_data_errors_50pct,False,False,,,none,none,no_failure,no_failure,False,False
169,211,weaken_measurement_errors_50pct,False,False,,,none,none,no_failure,no_failure,False,False
169,211,weaken_idle_errors_50pct,False,False,,,none,none,no_failure,no_failure,False,False
169,211,remove_decoder_timeout,False,False,,,none,none,no_failure,no_failure,False,False
169,211,reduce_decoder_delay_50pct,False,False,,,none,none,no_failure,no_failure,False,False
169,211,reduce_idle_exposure_50pct,False,False,,,none,none,no_failure,no_failure,False,False
170,212,remove_data_errors,False,False,,,none,none,no_failure,no_failure,False,False
170,212,remove_measurement_errors,False,False,,,none,none,no_failure,no_failure,False,False
170,212,remove_idle_errors,False,False,,,none,none,no_failure,no_failure,False,False
170,212,weaken_data_errors_50pct,False,False,,,none,none,no_failure,no_failure,False,False
170,212,weaken_measurement_errors_50pct,False,False,,,none,none,no_failure,no_failure,False,False
170,212,weaken_idle_errors_50pct,False,False,,,none,none,no_failure,no_failure,False,False
170,212,remove_decoder_timeout,False,False,,,none,none,no_failure,no_failure,False,False
170,212,reduce_decoder_delay_50pct,False,False,,,none,none,no_failure,no_failure,False,False
170,212,reduce_idle_exposure_50pct,False,False,,,none,none,no_failure,no_failure,False,False
171,213,remove_data_errors,False,False,,,none,none,no_failure,no_failure,False,False
171,213,remove_measurement_errors,False,False,,,none,none,no_failure,no_failure,False,False
171,213,remove_idle_errors,False,False,,,none,none,no_failure,no_failure,False,False
171,213,weaken_data_errors_50pct,False,False,,,none,none,no_failure,no_failure,False,False
171,213,weaken_measurement_errors_50pct,False,False,,,none,none,no_failure,no_failure,False,False
171,213,weaken_idle_errors_50pct,False,False,,,none,none,no_failure,no_failure,False,False
171,213,remove_decoder_timeout,False,False,,,none,none,no_failure,no_failure,False,False
171,213,reduce_decoder_delay_50pct,False,False,,,none,none,no_failure,no_failure,False,False
171,213,reduce_idle_exposure_50pct,False,False,,,none,none,no_failure,no_failure,False,False
172,214,remove_data_errors,False,False,,,none,none,no_failure,no_failure,False,False
172,214,remove_measurement_errors,False,False,,,none,none,no_failure,no_failure,False,False
172,214,remove_idle_errors,False,False,,,none,none,no_failure,no_failure,False,False
172,214,weaken_data_errors_50pct,False,False,,,none,none,no_failure,no_failure,False,False
172,214,weaken_measurement_errors_50pct,False,False,,,none,none,no_failure,no_failure,False,False
172,214,weaken_idle_errors_50pct,False,False,,,none,none,no_failure,no_failure,False,False
172,214,remove_decoder_timeout,False,False,,,none,none,no_failure,no_failure,False,False
172,214,reduce_decoder_delay_50pct,False,False,,,none,none,no_failure,no_failure,False,False
172,214,reduce_idle_exposure_50pct,False,False,,,none,none,no_failure,no_failure,False,False
173,215,remove_data_errors,False,False,,,none,none,no_failure,no_failure,False,False
173,215,remove_measurement_errors,False,False,,,none,none,no_failure,no_failure,False,False
173,215,remove_idle_errors,False,False,,,none,none,no_failure,no_failure,False,False
173,215,weaken_data_errors_50pct,False,False,,,none,none,no_failure,no_failure,False,False
173,215,weaken_measurement_errors_50pct,False,False,,,none,none,no_failure,no_failure,False,False
173,215,weaken_idle_errors_50pct,False,False,,,none,none,no_failure,no_failure,False,False
173,215,remove_decoder_timeout,False,False,,,none,none,no_failure,no_failure,False,False
173,215,reduce_decoder_delay_50pct,False,False,,,none,none,no_failure,no_failure,False,False
173,215,reduce_idle_exposure_50pct,False,False,,,none,none,no_failure,no_failure,False,False
174,216,remove_data_errors,False,False,,,none,none,no_failure,no_failure,False,False
174,216,remove_measurement_errors,False,False,,,none,none,no_failure,no_failure,False,False
174,216,remove_idle_errors,False,False,,,none,none,no_failure,no_failure,False,False
174,216,weaken_data_errors_50pct,False,False,,,none,none,no_failure,no_failure,False,False
174,216,weaken_measurement_errors_50pct,False,False,,,none,none,no_failure,no_failure,False,False
174,216,weaken_idle_errors_50pct,False,False,,,none,none,no_failure,no_failure,False,False
174,216,remove_decoder_timeout,False,False,,,none,none,no_failure,no_failure,False,False
174,216,reduce_decoder_delay_50pct,False,False,,,none,none,no_failure,no_failure,False,False
174,216,reduce_idle_exposure_50pct,False,False,,,none,none,no_failure,no_failure,False,False
175,217,remove_data_errors,False,False,,,none,none,no_failure,no_failure,False,False
175,217,remove_measurement_errors,False,False,,,none,none,no_failure,no_failure,False,False
175,217,remove_idle_errors,False,False,,,none,none,no_failure,no_failure,False,False
175,217,weaken_data_errors_50pct,False,False,,,none,none,no_failure,no_failure,False,False
175,217,weaken_measurement_errors_50pct,False,False,,,none,none,no_failure,no_failure,False,False
175,217,weaken_idle_errors_50pct,False,False,,,none,none,no_failure,no_failure,False,False
175,217,remove_decoder_timeout,False,False,,,none,none,no_failure,no_failure,False,False
175,217,reduce_decoder_delay_50pct,False,False,,,none,none,no_failure,no_failure,False,False
175,217,reduce_idle_exposure_50pct,False,False,,,none,none,no_failure,no_failure,False,False
176,218,remove_data_errors,False,False,,,none,none,no_failure,no_failure,False,False
176,218,remove_measurement_errors,False,False,,,none,none,no_failure,no_failure,False,False
176,218,remove_idle_errors,False,False,,,none,none,no_failure,no_failure,False,False
176,218,weaken_data_errors_50pct,False,False,,,none,none,no_failure,no_failure,False,False
176,218,weaken_measurement_errors_50pct,False,False,,,none,none,no_failure,no_failure,False,False
176,218,weaken_idle_errors_50pct,False,False,,,none,none,no_failure,no_failure,False,False
176,218,remove_decoder_timeout,False,False,,,none,none,no_failure,no_failure,False,False
176,218,reduce_decoder_delay_50pct,False,False,,,none,none,no_failure,no_failure,False,False
176,218,reduce_idle_exposure_50pct,False,False,,,none,none,no_failure,no_failure,False,False
177,219,remove_data_errors,True,False,8,,mixed,none,data_dominated,no_failure,True,False
177,219,remove_measurement_errors,True,False,8,,mixed,none,data_dominated,no_failure,True,False
177,219,remove_idle_errors,True,True,8,8,mixed,mixed,data_dominated,data_dominated,False,False
177,219,weaken_data_errors_50pct,True,True,8,7,mixed,logical_Z,data_dominated,measurement_dominated,False,False
177,219,weaken_measurement_errors_50pct,True,True,8,8,mixed,logical_X,data_dominated,data_dominated,False,False
