shot_id,seed,intervention,baseline_logical_failure,intervened_logical_failure,baseline_failure_round,intervened_failure_round,baseline_failure_mode,intervened_failure_mode,baseline_failure_pattern,intervened_failure_pattern,rescued_failure,new_failure
924,966,weaken_measurement_noise_50pct,False,False,,,none,none,no_failure,no_failure,False,False
925,967,weaken_measurement_noise_50pct,False,False,,,none,none,no_failure,no_failure,False,False
926,968,weaken_measurement_noise_50pct,False,False,,,none,none,no_failure,no_failure,False,False
927,969,weaken_measurement_noise_50pct,True,False,3,,timeout_sensitive,none,timeout_correlated,no_failure,True,False
928,970,weaken_measurement_noise_50pct,True,False,2,,timeout_sensitive,none,timeout_correlated,no_failure,True,False
929,971,weaken_measurement_noise_50pct,False,False,,,none,none,no_failure,no_failure,False,False
930,972,weaken_measurement_noise_50pct,False,False,,,none,none,no_failure,no_failure,False,False
931,973,weaken_measurement_noise_50pct,False,False,,,none,none,no_failure,no_failure,False,False
932,974,weaken_measurement_noise_50pct,False,False,,,none,none,no_failure,no_failure,False,False
933,975,weaken_measurement_noise_50pct,False,False,,,none,none,no_failure,no_failure,False,False
934,976,weaken_measurement_noise_50pct,False,False,,,none,none,no_failure,no_failure,False,False
935,977,weaken_measurement_noise_50pct,False,False,,,none,none,no_failure,no_failure,False,False
936,978,weaken_measurement_noise_50pct,False,False,,,none,none,no_failure,no_failure,False,False
937,979,weaken_measurement_noise_50pct,False,False,,,none,none,no_failure,no_failure,False,False
938,980,weaken_measurement_noise_50pct,False,False,,,none,none,no_failure,no_failure,False,False
939,981,weaken_measurement_noise_50pct,False,False,,,none,none,no_failure,no_failure,False,False
940,982,weaken_measurement_noise_50pct,True,False,0,,timeout_sensitive,none,timeout_correlated,no_failure,True,False
941,983,weaken_measurement_noise_50pct,False,False,,,none,none,no_failure,no_failure,False,False
942,984,weaken_measurement_noise_50pct,False,False,,,none,none,no_failure,no_failure,False,False
943,985,weaken_measurement_noise_50pct,False,False,,,none,none,no_failure,no_failure,False,False
944,986,weaken_measurement_noise_50pct,False,False,,,none,none,no_failure,no_failure,False,False
945,987,weaken_measurement_noise_50pct,False,False,,,none,none,no_failure,no_failure,False,False
946,988,weaken_measurement_noise_50pct,False,False,,,none,none,no_failure,no_failure,False,False
947,989,weaken_measurement_noise_50pct,False,False,,,none,none,no_failure,no_failure,False,False
948,990,weaken_measurement_noise_50pct,False,False,,,none,none,no_failure,no_failure,False,False
949,991,weaken_measurement_noise_50pct,False,False,,,none,none,no_failure,no_failure,False,False
950,992,weaken_measurement_noise_50pct,False,False,,,none,none,no_failure,no_failure,False,False
951,993,weaken_measurement_noise_50pct,False,False,,,none,none,no_failure,no_failure,False,False
952,994,weaken_measurement_noise_50pct,False,False,,,none,none,no_failure,no_failure,False,False
953,995,weaken_measurement_noise_50pct,False,False,,,none,none,no_failure,no_failure,False,False
954,996,weaken_measurement_noise_50pct,False,False,,,none,none,no_failure,no_failure,False,False
955,997,weaken_measurement_noise_50pct,False,False,,,none,none,no_failure,no_failure,False,False
956,998,weaken_measurement_noise_50pct,False,False,,,none,none,no_failure,no_failure,False,False
957,999,weaken_measurement_noise_50pct,False,False,,,none,none,no_failure,no_failure,False,False
958,1000,weaken_measurement_noise_50pct,False,False,,,none,none,no_failure,no_failure,False,False
959,1001,weaken_measurement_noise_50pct,False,False,,,none,none,no_failure,no_failure,False,False
960,1002,weaken_measurement_noise_50pct,False,False,,,none,none,no_failure,no_failure,False,False
961,1003,weaken_measurement_noise_50pct,False,False,,,none,none,no_failure,no_failure,False,False
962,1004,weaken_measurement_noise_50pct,False,False,,,none,none,no_failure,no_failure,False,False
963,1005,weaken_measurement_noise_50pct,False,False,,,none,none,no_failure,no_failure,False,False
964,1006,weaken_measurement_noise_50pct,False,False,,,none,none,no_failure,no_failure,False,False
965,1007,weaken_measurement_noise_50pct,False,True,,1,none,runtime_idle_flip,no_failure,idle_correlated,False,True
966,1008,weaken_measurement_noise_50pct,False,False,,,none,none,no_failure,no_failure,False,False
967,1009,weaken_measurement_noise_50pct,False,False,,,none,none,no_failure,no_failure,False,False
968,1010,weaken_measurement_noise_50pct,False,False,,,none,none,no_failure,no_failure,False,False
969,1011,weaken_measurement_noise_50pct,True,False,1,,runtime_idle_flip,none,idle_correlated,no_failure,True,False
970,1012,weaken_measurement_noise_50pct,False,False,,,none,none,no_failure,no_failure,False,False
971,1013,weaken_measurement_noise_50pct,False,False,,,none,none,no_failure,no_failure,False,False
972,1014,weaken_measurement_noise_50pct,False,False,,,none,none,no_failure,no_failure,False,False
973,1015,weaken_measurement_noise_50pct,False,False,,,none,none,no_failure,no_failure,False,False
974,1016,weaken_measurement_noise_50pct,False,False,,,none,none,no_failure,no_failure,False,False
975,1017,weaken_measurement_noise_50pct,False,False,,,none,none,no_failure,no_failure,False,False
976,1018,weaken_measurement_noise_50pct,False,False,,,none,none,no_failure,no_failure,False,False
977,1019,weaken_measurement_noise_50pct,True,False,5,,timeout_sensitive,none,timeout_correlated,no_failure,True,False
978,1020,weaken_measurement_noise_50pct,True,False,1,,runtime_idle_flip,none,idle_correlated,no_failure,True,False
979,1021,weaken_measurement_noise_50pct,False,True,,1,none,timeout_sensitive,no_failure,timeout_correlated,False,True
980,1022,weaken_measurement_noise_50pct,False,False,,,none,none,no_failure,no_failure,False,False
981,1023,weaken_measurement_noise_50pct,False,False,,,none,none,no_failure,no_failure,False,False
982,1024,weaken_measurement_noise_50pct,False,False,,,none,none,no_failure,no_failure,False,False
983,1025,weaken_measurement_noise_50pct,False,False,,,none,none,no_failure,no_failure,False,False
984,1026,weaken_measurement_noise_50pct,False,False,,,none,none,no_failure,no_failure,False,False
985,1027,weaken_measurement_noise_50pct,False,False,,,none,none,no_failure,no_failure,False,False
986,1028,weaken_measurement_noise_50pct,False,False,,,none,none,no_failure,no_failure,False,False
987,1029,weaken_measurement_noise_50pct,False,False,,,none,none,no_failure,no_failure,False,False
988,1030,weaken_measurement_noise_50pct,False,False,,,none,none,no_failure,no_failure,False,False
989,1031,weaken_measurement_noise_50pct,True,False,2,,runtime_idle_flip,none,idle_correlated,no_failure,True,False
990,1032,weaken_measurement_noise_50pct,False,False,,,none,none,no_failure,no_failure,False,False
991,1033,weaken_measurement_noise_50pct,True,False,3,,timeout_sensitive,none,timeout_correlated,no_failure,True,False
992,1034,weaken_measurement_noise_50pct,False,False,,,none,none,no_failure,no_failure,False,False
993,1035,weaken_measurement_noise_50pct,True,True,1,3,runtime_idle_flip,runtime_idle_flip,idle_correlated,idle_correlated,False,False
994,1036,weaken_measurement_noise_50pct,False,False,,,none,none,no_failure,no_failure,False,False
995,1037,weaken_measurement_noise_50pct,False,False,,,none,none,no_failure,no_failure,False,False
996,1038,weaken_measurement_noise_50pct,False,False,,,none,none,no_failure,no_failure,False,False
997,1039,weaken_measurement_noise_50pct,False,False,,,none,none,no_failure,no_failure,False,False
998,1040,weaken_measurement_noise_50pct,False,False,,,none,none,no_failure,no_failure,False,False
999,1041,weaken_measurement_noise_50pct,False,False,,,none,none,no_failure,no_failure,False,False
0,42,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
1,43,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
2,44,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
3,45,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
4,46,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
5,47,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
6,48,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
7,49,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
8,50,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
9,51,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
10,52,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
11,53,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
12,54,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
13,55,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
14,56,remove_idle_noise,True,False,1,,timeout_sensitive,none,timeout_correlated,no_failure,True,False
15,57,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
16,58,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
17,59,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
18,60,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
19,61,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
20,62,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
21,63,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
22,64,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
23,65,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
24,66,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
25,67,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
26,68,remove_idle_noise,False,True,,1,none,runtime_idle_flip,no_failure,idle_correlated,False,True
27,69,remove_idle_noise,False,True,,1,none,runtime_idle_flip,no_failure,idle_correlated,False,True
28,70,remove_idle_noise,True,False,0,,timeout_sensitive,none,timeout_correlated,no_failure,True,False
29,71,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
30,72,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
31,73,remove_idle_noise,True,False,0,,timeout_sensitive,none,timeout_correlated,no_failure,True,False
32,74,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
33,75,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
34,76,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
35,77,remove_idle_noise,True,False,0,,timeout_sensitive,none,timeout_correlated,no_failure,True,False
36,78,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
37,79,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
38,80,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
39,81,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
40,82,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
41,83,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
42,84,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
43,85,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
44,86,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
45,87,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
46,88,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
47,89,remove_idle_noise,True,False,1,,timeout_sensitive,none,timeout_correlated,no_failure,True,False
48,90,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
49,91,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
50,92,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
51,93,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
52,94,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
53,95,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
54,96,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
55,97,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
56,98,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
57,99,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
58,100,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
59,101,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
60,102,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
61,103,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
62,104,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
63,105,remove_idle_noise,True,False,3,,runtime_idle_flip,none,idle_correlated,no_failure,True,False
64,106,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
65,107,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
66,108,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
67,109,remove_idle_noise,True,False,3,,runtime_idle_flip,none,idle_correlated,no_failure,True,False
68,110,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
69,111,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
70,112,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
71,113,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
72,114,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
73,115,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
74,116,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
75,117,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
76,118,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
77,119,remove_idle_noise,False,True,,2,none,runtime_idle_flip,no_failure,idle_correlated,False,True
78,120,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
79,121,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
80,122,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
81,123,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
82,124,remove_idle_noise,True,False,0,,timeout_sensitive,none,timeout_correlated,no_failure,True,False
83,125,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
84,126,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
85,127,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
86,128,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
87,129,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
88,130,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
89,131,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
90,132,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
91,133,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
92,134,remove_idle_noise,True,False,1,,timeout_sensitive,none,timeout_correlated,no_failure,True,False
93,135,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
94,136,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
95,137,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
96,138,remove_idle_noise,False,True,,0,none,timeout_sensitive,no_failure,timeout_correlated,False,True
97,139,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
98,140,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
99,141,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
100,142,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
101,143,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
102,144,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
103,145,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
104,146,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
105,147,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
106,148,remove_idle_noise,False,True,,0,none,timeout_sensitive,no_failure,timeout_correlated,False,True
107,149,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
108,150,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
109,151,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
110,152,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
111,153,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
112,154,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
113,155,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
114,156,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
115,157,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
116,158,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
117,159,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
118,160,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
119,161,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
120,162,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
121,163,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
122,164,remove_idle_noise,True,False,7,,timeout_sensitive,none,timeout_correlated,no_failure,True,False
123,165,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
124,166,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
125,167,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
126,168,remove_idle_noise,False,True,,0,none,timeout_sensitive,no_failure,timeout_correlated,False,True
127,169,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
128,170,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
129,171,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
130,172,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
131,173,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
132,174,remove_idle_noise,True,False,6,,timeout_sensitive,none,timeout_correlated,no_failure,True,False
133,175,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
134,176,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
135,177,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
136,178,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
137,179,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
138,180,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
139,181,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
140,182,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
141,183,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
142,184,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
143,185,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
144,186,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
145,187,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
146,188,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
147,189,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
148,190,remove_idle_noise,True,False,1,,timeout_sensitive,none,timeout_correlated,no_failure,True,False
149,191,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
150,192,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
151,193,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
152,194,remove_idle_noise,True,False,2,,runtime_idle_flip,none,idle_correlated,no_failure,True,False
153,195,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
154,196,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
155,197,remove_idle_noise,False,True,,2,none,runtime_idle_flip,no_failure,idle_correlated,False,True
156,198,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
157,199,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
158,200,remove_idle_noise,True,False,3,,timeout_sensitive,none,timeout_correlated,no_failure,True,False
159,201,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
160,202,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
161,203,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
162,204,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
163,205,remove_idle_noise,True,False,2,,timeout_sensitive,none,timeout_correlated,no_failure,True,False
164,206,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
165,207,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
166,208,remove_idle_noise,True,False,5,,timeout_sensitive,none,timeout_correlated,no_failure,True,False
167,209,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
168,210,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
169,211,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
170,212,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
171,213,remove_idle_noise,True,False,0,,timeout_sensitive,none,timeout_correlated,no_failure,True,False
172,214,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
173,215,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
174,216,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
175,217,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
176,218,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
177,219,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
178,220,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
179,221,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
180,222,remove_idle_noise,True,False,4,,timeout_sensitive,none,timeout_correlated,no_failure,True,False
181,223,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
182,224,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
183,225,remove_idle_noise,True,False,1,,runtime_idle_flip,none,idle_correlated,no_failure,True,False
184,226,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
185,227,remove_idle_noise,False,True,,1,none,timeout_sensitive,no_failure,timeout_correlated,False,True
186,228,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
187,229,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
188,230,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
189,231,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
190,232,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
191,233,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
192,234,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
193,235,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
194,236,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
195,237,remove_idle_noise,True,False,1,,timeout_sensitive,none,timeout_correlated,no_failure,True,False
196,238,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
197,239,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
198,240,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
199,241,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
200,242,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
201,243,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
202,244,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
203,245,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
204,246,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
205,247,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
206,248,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
207,249,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
208,250,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
209,251,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
210,252,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
211,253,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
212,254,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
213,255,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
214,256,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
215,257,remove_idle_noise,True,False,3,,timeout_sensitive,none,timeout_correlated,no_failure,True,False
216,258,remove_idle_noise,True,False,1,,timeout_sensitive,none,timeout_correlated,no_failure,True,False
217,259,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
218,260,remove_idle_noise,True,True,0,0,timeout_sensitive,timeout_sensitive,timeout_correlated,timeout_correlated,False,False
219,261,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
220,262,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
221,263,remove_idle_noise,False,True,,0,none,runtime_idle_flip,no_failure,idle_correlated,False,True
222,264,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
223,265,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
224,266,remove_idle_noise,True,False,4,,timeout_sensitive,none,timeout_correlated,no_failure,True,False
225,267,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
226,268,remove_idle_noise,True,False,1,,runtime_idle_flip,none,idle_correlated,no_failure,True,False
227,269,remove_idle_noise,True,False,0,,runtime_idle_flip,none,idle_correlated,no_failure,True,False
228,270,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
229,271,remove_idle_noise,False,True,,3,none,decoder_mismatch,no_failure,syndrome_decoding_mismatch,False,True
230,272,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
231,273,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
232,274,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
233,275,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
234,276,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
235,277,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
236,278,remove_idle_noise,False,True,,0,none,timeout_sensitive,no_failure,timeout_correlated,False,True
237,279,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
238,280,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
239,281,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
240,282,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
241,283,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
242,284,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
243,285,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
244,286,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
245,287,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
246,288,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
247,289,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
248,290,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
249,291,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
250,292,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
251,293,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
252,294,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
253,295,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
254,296,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
255,297,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
256,298,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
257,299,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
258,300,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
259,301,remove_idle_noise,False,True,,1,none,timeout_sensitive,no_failure,timeout_correlated,False,True
260,302,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
261,303,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
262,304,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
263,305,remove_idle_noise,True,False,7,,timeout_sensitive,none,timeout_correlated,no_failure,True,False
264,306,remove_idle_noise,False,True,,0,none,runtime_idle_flip,no_failure,idle_correlated,False,True
265,307,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
266,308,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
267,309,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
268,310,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
269,311,remove_idle_noise,False,False,,,none,none,no_failure,no_failure,False,False
